week,indicator,inc,inc_low,inc_up,inc100,inc100_low,inc100_up,geo_insee,geo_name
202035,7,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
202035,7,0,0,0,0,0,0,28,NORMANDIE
202035,7,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
202035,7,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
202034,7,61,0,197,1,0,3,44,GRAND EST
202034,7,338,0,952,6,0,16,75,NOUVELLE-AQUITAINE
202034,7,205,0,685,3,0,9,84,AUVERGNE-RHONE-ALPES
202034,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
202034,7,55,0,163,2,0,5,53,BRETAGNE
202034,7,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
202034,7,0,0,0,0,0,0,94,CORSE
202034,7,369,0,944,3,0,8,11,ILE-DE-FRANCE
202034,7,0,0,0,0,0,0,76,OCCITANIE
202034,7,146,0,515,2,0,8,32,HAUTS-DE-FRANCE
202034,7,36,0,167,1,0,5,28,NORMANDIE
202034,7,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
202034,7,795,0,2353,16,0,47,93,PROVENCE-ALPES-COTE-D-AZUR
202033,7,22,0,114,0,0,2,44,GRAND EST
202033,7,99,0,354,2,0,6,75,NOUVELLE-AQUITAINE
202033,7,114,0,500,1,0,6,84,AUVERGNE-RHONE-ALPES
202033,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
202033,7,287,0,723,8,0,21,53,BRETAGNE
202033,7,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
202033,7,0,0,0,0,0,0,94,CORSE
202033,7,165,0,590,1,0,4,11,ILE-DE-FRANCE
202033,7,315,0,933,5,0,15,76,OCCITANIE
202033,7,124,0,510,2,0,8,32,HAUTS-DE-FRANCE
202033,7,77,0,255,2,0,7,28,NORMANDIE
202033,7,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
202033,7,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
202032,7,163,0,482,3,0,9,44,GRAND EST
202032,7,174,0,628,3,0,10,75,NOUVELLE-AQUITAINE
202032,7,195,0,663,2,0,8,84,AUVERGNE-RHONE-ALPES
202032,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
202032,7,181,0,509,5,0,15,53,BRETAGNE
202032,7,88,0,274,3,0,10,24,CENTRE-VAL-DE-LOIRE
202032,7,0,0,0,0,0,0,94,CORSE
202032,7,184,0,759,1,0,6,11,ILE-DE-FRANCE
202032,7,731,0,1745,12,0,29,76,OCCITANIE
202032,7,190,0,563,3,0,9,32,HAUTS-DE-FRANCE
202032,7,0,0,0,0,0,0,28,NORMANDIE
202032,7,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
202032,7,795,0,2353,16,0,47,93,PROVENCE-ALPES-COTE-D-AZUR
202031,7,63,0,238,1,0,4,44,GRAND EST
202031,7,144,0,514,2,0,8,75,NOUVELLE-AQUITAINE
202031,7,749,0,1753,9,0,21,84,AUVERGNE-RHONE-ALPES
202031,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
202031,7,133,0,453,4,0,13,53,BRETAGNE
202031,7,9,0,56,0,0,2,24,CENTRE-VAL-DE-LOIRE
202031,7,0,0,0,0,0,0,94,CORSE
202031,7,147,0,467,1,0,4,11,ILE-DE-FRANCE
202031,7,0,0,0,0,0,0,76,OCCITANIE
202031,7,120,0,529,2,0,9,32,HAUTS-DE-FRANCE
202031,7,80,0,466,2,0,13,28,NORMANDIE
202031,7,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
202031,7,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
202030,7,196,0,509,3,0,9,44,GRAND EST
202030,7,243,0,750,4,0,12,75,NOUVELLE-AQUITAINE
202030,7,49,0,201,1,0,3,84,AUVERGNE-RHONE-ALPES
202030,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
202030,7,167,0,495,5,0,15,53,BRETAGNE
202030,7,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
202030,7,0,0,0,0,0,0,94,CORSE
202030,7,61,0,218,0,0,1,11,ILE-DE-FRANCE
202030,7,0,0,0,0,0,0,76,OCCITANIE
202030,7,346,0,1030,6,0,17,32,HAUTS-DE-FRANCE
202030,7,214,0,764,6,0,22,28,NORMANDIE
202030,7,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
202030,7,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
202029,7,117,0,346,2,0,6,44,GRAND EST
202029,7,248,0,691,4,0,11,75,NOUVELLE-AQUITAINE
202029,7,0,0,0,0,0,0,84,AUVERGNE-RHONE-ALPES
202029,7,48,0,212,2,0,8,27,BOURGOGNE-FRANCHE-COMTE
202029,7,121,0,359,4,0,11,53,BRETAGNE
202029,7,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
202029,7,0,0,0,0,0,0,94,CORSE
202029,7,15,0,86,0,0,1,11,ILE-DE-FRANCE
202029,7,0,0,0,0,0,0,76,OCCITANIE
202029,7,244,0,830,4,0,14,32,HAUTS-DE-FRANCE
202029,7,113,0,558,3,0,16,28,NORMANDIE
202029,7,71,0,313,2,0,8,52,PAYS-DE-LA-LOIRE
202029,7,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
202028,7,0,0,0,0,0,0,44,GRAND EST
202028,7,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
202028,7,105,0,311,1,0,4,84,AUVERGNE-RHONE-ALPES
202028,7,86,0,294,3,0,10,27,BOURGOGNE-FRANCHE-COMTE
202028,7,0,0,0,0,0,0,53,BRETAGNE
202028,7,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
202028,7,0,0,0,0,0,0,94,CORSE
202028,7,0,0,0,0,0,0,11,ILE-DE-FRANCE
202028,7,190,0,563,3,0,9,76,OCCITANIE
202028,7,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
202028,7,0,0,0,0,0,0,28,NORMANDIE
202028,7,131,0,445,3,0,11,52,PAYS-DE-LA-LOIRE
202028,7,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
202027,7,0,0,0,0,0,0,44,GRAND EST
202027,7,69,0,303,1,0,5,75,NOUVELLE-AQUITAINE
202027,7,341,0,852,4,0,10,84,AUVERGNE-RHONE-ALPES
202027,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
202027,7,0,0,0,0,0,0,53,BRETAGNE
202027,7,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
202027,7,0,0,0,0,0,0,94,CORSE
202027,7,249,0,737,2,0,6,11,ILE-DE-FRANCE
202027,7,0,0,0,0,0,0,76,OCCITANIE
202027,7,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
202027,7,207,0,583,6,0,17,28,NORMANDIE
202027,7,126,0,374,3,0,9,52,PAYS-DE-LA-LOIRE
202027,7,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
202026,7,0,0,0,0,0,0,44,GRAND EST
202026,7,97,0,331,2,0,6,75,NOUVELLE-AQUITAINE
202026,7,0,0,0,0,0,0,84,AUVERGNE-RHONE-ALPES
202026,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
202026,7,0,0,0,0,0,0,53,BRETAGNE
202026,7,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
202026,7,0,0,0,0,0,0,94,CORSE
202026,7,352,0,1096,3,0,9,11,ILE-DE-FRANCE
202026,7,0,0,0,0,0,0,76,OCCITANIE
202026,7,209,0,618,3,0,10,32,HAUTS-DE-FRANCE
202026,7,129,0,411,4,0,12,28,NORMANDIE
202026,7,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
202026,7,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
202025,7,0,0,0,0,0,0,44,GRAND EST
202025,7,42,0,226,1,0,4,75,NOUVELLE-AQUITAINE
202025,7,73,0,238,1,0,3,84,AUVERGNE-RHONE-ALPES
202025,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
202025,7,0,0,0,0,0,0,53,BRETAGNE
202025,7,108,0,320,4,0,12,24,CENTRE-VAL-DE-LOIRE
202025,7,0,0,0,0,0,0,94,CORSE
202025,7,63,0,391,1,0,4,11,ILE-DE-FRANCE
202025,7,0,0,0,0,0,0,76,OCCITANIE
202025,7,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
202025,7,0,0,0,0,0,0,28,NORMANDIE
202025,7,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
202025,7,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
202024,7,0,0,0,0,0,0,44,GRAND EST
202024,7,306,0,762,5,0,12,75,NOUVELLE-AQUITAINE
202024,7,20,0,97,0,0,1,84,AUVERGNE-RHONE-ALPES
202024,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
202024,7,0,0,0,0,0,0,53,BRETAGNE
202024,7,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
202024,7,0,0,0,0,0,0,94,CORSE
202024,7,0,0,0,0,0,0,11,ILE-DE-FRANCE
202024,7,0,0,0,0,0,0,76,OCCITANIE
202024,7,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
202024,7,0,0,0,0,0,0,28,NORMANDIE
202024,7,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
202024,7,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
202023,7,0,0,0,0,0,0,44,GRAND EST
202023,7,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
202023,7,603,0,1350,7,0,16,84,AUVERGNE-RHONE-ALPES
202023,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
202023,7,109,0,330,3,0,9,53,BRETAGNE
202023,7,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
202023,7,0,0,0,0,0,0,94,CORSE
202023,7,0,0,0,0,0,0,11,ILE-DE-FRANCE
202023,7,0,0,0,0,0,0,76,OCCITANIE
202023,7,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
202023,7,0,0,0,0,0,0,28,NORMANDIE
202023,7,189,0,712,5,0,19,52,PAYS-DE-LA-LOIRE
202023,7,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
202022,7,0,0,0,0,0,0,44,GRAND EST
202022,7,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
202022,7,110,0,415,1,0,5,84,AUVERGNE-RHONE-ALPES
202022,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
202022,7,135,0,373,4,0,11,53,BRETAGNE
202022,7,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
202022,7,0,0,0,0,0,0,94,CORSE
202022,7,0,0,0,0,0,0,11,ILE-DE-FRANCE
202022,7,0,0,0,0,0,0,76,OCCITANIE
202022,7,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
202022,7,0,0,0,0,0,0,28,NORMANDIE
202022,7,240,0,906,6,0,23,52,PAYS-DE-LA-LOIRE
202022,7,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
202021,7,193,0,422,3,0,7,44,GRAND EST
202021,7,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
202021,7,51,0,276,1,0,4,84,AUVERGNE-RHONE-ALPES
202021,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
202021,7,34,0,145,1,0,4,53,BRETAGNE
202021,7,76,0,248,3,0,10,24,CENTRE-VAL-DE-LOIRE
202021,7,0,0,0,0,0,0,94,CORSE
202021,7,0,0,0,0,0,0,11,ILE-DE-FRANCE
202021,7,69,0,322,1,0,5,76,OCCITANIE
202021,7,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
202021,7,0,0,0,0,0,0,28,NORMANDIE
202021,7,111,0,489,3,0,13,52,PAYS-DE-LA-LOIRE
202021,7,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
202020,7,18,0,84,0,0,1,44,GRAND EST
202020,7,84,0,317,1,0,5,75,NOUVELLE-AQUITAINE
202020,7,201,0,641,2,0,7,84,AUVERGNE-RHONE-ALPES
202020,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
202020,7,0,0,0,0,0,0,53,BRETAGNE
202020,7,28,0,138,1,0,5,24,CENTRE-VAL-DE-LOIRE
202020,7,0,0,0,0,0,0,94,CORSE
202020,7,547,0,2695,4,0,21,11,ILE-DE-FRANCE
202020,7,144,0,477,2,0,8,76,OCCITANIE
202020,7,214,0,633,4,0,11,32,HAUTS-DE-FRANCE
202020,7,0,0,0,0,0,0,28,NORMANDIE
202020,7,173,0,589,4,0,15,52,PAYS-DE-LA-LOIRE
202020,7,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
202019,7,0,0,0,0,0,0,44,GRAND EST
202019,7,60,0,226,1,0,4,75,NOUVELLE-AQUITAINE
202019,7,0,0,0,0,0,0,84,AUVERGNE-RHONE-ALPES
202019,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
202019,7,33,0,139,1,0,4,53,BRETAGNE
202019,7,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
202019,7,0,0,0,0,0,0,94,CORSE
202019,7,547,0,1954,4,0,15,11,ILE-DE-FRANCE
202019,7,11,0,86,0,0,1,76,OCCITANIE
202019,7,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
202019,7,0,0,0,0,0,0,28,NORMANDIE
202019,7,56,0,211,1,0,5,52,PAYS-DE-LA-LOIRE
202019,7,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
202018,7,0,0,0,0,0,0,44,GRAND EST
202018,7,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
202018,7,170,0,503,2,0,6,84,AUVERGNE-RHONE-ALPES
202018,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
202018,7,61,0,213,2,0,6,53,BRETAGNE
202018,7,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
202018,7,0,0,0,0,0,0,94,CORSE
202018,7,605,0,3238,5,0,26,11,ILE-DE-FRANCE
202018,7,78,0,277,1,0,4,76,OCCITANIE
202018,7,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
202018,7,0,0,0,0,0,0,28,NORMANDIE
202018,7,201,0,499,5,0,13,52,PAYS-DE-LA-LOIRE
202018,7,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
202017,7,0,0,0,0,0,0,44,GRAND EST
202017,7,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
202017,7,0,0,0,0,0,0,84,AUVERGNE-RHONE-ALPES
202017,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
202017,7,133,0,415,4,0,12,53,BRETAGNE
202017,7,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
202017,7,0,0,0,0,0,0,94,CORSE
202017,7,0,0,0,0,0,0,11,ILE-DE-FRANCE
202017,7,43,0,190,1,0,3,76,OCCITANIE
202017,7,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
202017,7,0,0,0,0,0,0,28,NORMANDIE
202017,7,101,0,317,3,0,9,52,PAYS-DE-LA-LOIRE
202017,7,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
202016,7,0,0,0,0,0,0,44,GRAND EST
202016,7,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
202016,7,636,0,1648,8,0,20,84,AUVERGNE-RHONE-ALPES
202016,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
202016,7,158,0,436,5,0,13,53,BRETAGNE
202016,7,40,0,121,2,0,5,24,CENTRE-VAL-DE-LOIRE
202016,7,0,0,0,0,0,0,94,CORSE
202016,7,48,0,164,0,0,1,11,ILE-DE-FRANCE
202016,7,0,0,0,0,0,0,76,OCCITANIE
202016,7,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
202016,7,36,0,176,1,0,5,28,NORMANDIE
202016,7,75,0,259,2,0,7,52,PAYS-DE-LA-LOIRE
202016,7,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
202015,7,821,0,1958,15,0,35,44,GRAND EST
202015,7,144,0,426,2,0,7,75,NOUVELLE-AQUITAINE
202015,7,461,0,1246,6,0,16,84,AUVERGNE-RHONE-ALPES
202015,7,106,0,314,4,0,11,27,BOURGOGNE-FRANCHE-COMTE
202015,7,89,0,263,3,0,8,53,BRETAGNE
202015,7,96,0,229,4,0,9,24,CENTRE-VAL-DE-LOIRE
202015,7,27,0,80,8,0,24,94,CORSE
202015,7,103,0,277,1,0,2,11,ILE-DE-FRANCE
202015,7,0,0,0,0,0,0,76,OCCITANIE
202015,7,78,0,284,1,0,4,32,HAUTS-DE-FRANCE
202015,7,56,0,199,2,0,6,28,NORMANDIE
202015,7,32,0,152,1,0,4,52,PAYS-DE-LA-LOIRE
202015,7,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
202014,7,133,0,368,2,0,6,44,GRAND EST
202014,7,58,0,225,1,0,4,75,NOUVELLE-AQUITAINE
202014,7,518,0,1270,6,0,15,84,AUVERGNE-RHONE-ALPES
202014,7,65,0,214,2,0,7,27,BOURGOGNE-FRANCHE-COMTE
202014,7,454,0,954,13,0,28,53,BRETAGNE
202014,7,162,0,333,6,0,12,24,CENTRE-VAL-DE-LOIRE
202014,7,0,0,0,0,0,0,94,CORSE
202014,7,565,0,1380,5,0,12,11,ILE-DE-FRANCE
202014,7,707,0,1688,12,0,28,76,OCCITANIE
202014,7,492,0,1032,8,0,17,32,HAUTS-DE-FRANCE
202014,7,102,0,301,3,0,9,28,NORMANDIE
202014,7,307,0,748,8,0,19,52,PAYS-DE-LA-LOIRE
202014,7,1268,0,3452,25,0,68,93,PROVENCE-ALPES-COTE-D-AZUR
202013,7,1128,249,2007,20,4,36,44,GRAND EST
202013,7,408,0,821,7,0,14,75,NOUVELLE-AQUITAINE
202013,7,896,0,1983,11,0,24,84,AUVERGNE-RHONE-ALPES
202013,7,107,0,301,4,0,11,27,BOURGOGNE-FRANCHE-COMTE
202013,7,540,43,1037,16,1,31,53,BRETAGNE
202013,7,154,0,324,6,0,12,24,CENTRE-VAL-DE-LOIRE
202013,7,64,0,140,19,0,41,94,CORSE
202013,7,1323,166,2480,11,2,20,11,ILE-DE-FRANCE
202013,7,275,0,631,5,0,11,76,OCCITANIE
202013,7,1279,386,2172,21,6,36,32,HAUTS-DE-FRANCE
202013,7,128,0,346,4,0,10,28,NORMANDIE
202013,7,454,0,969,12,0,25,52,PAYS-DE-LA-LOIRE
202013,7,416,0,1185,8,0,23,93,PROVENCE-ALPES-COTE-D-AZUR
202012,7,901,36,1766,16,1,31,44,GRAND EST
202012,7,300,0,682,5,0,11,75,NOUVELLE-AQUITAINE
202012,7,858,0,1943,11,0,24,84,AUVERGNE-RHONE-ALPES
202012,7,290,0,625,10,0,22,27,BOURGOGNE-FRANCHE-COMTE
202012,7,582,21,1143,17,1,33,53,BRETAGNE
202012,7,470,84,856,18,3,33,24,CENTRE-VAL-DE-LOIRE
202012,7,90,0,188,26,0,55,94,CORSE
202012,7,1323,109,2537,11,1,21,11,ILE-DE-FRANCE
202012,7,161,0,431,3,0,8,76,OCCITANIE
202012,7,1211,302,2120,20,5,35,32,HAUTS-DE-FRANCE
202012,7,419,0,908,12,0,26,28,NORMANDIE
202012,7,809,62,1556,21,2,40,52,PAYS-DE-LA-LOIRE
202012,7,767,0,1840,15,0,36,93,PROVENCE-ALPES-COTE-D-AZUR
202011,7,687,0,1386,12,0,24,44,GRAND EST
202011,7,976,11,1941,16,0,32,75,NOUVELLE-AQUITAINE
202011,7,2101,664,3538,26,8,44,84,AUVERGNE-RHONE-ALPES
202011,7,22,0,119,1,0,4,27,BOURGOGNE-FRANCHE-COMTE
202011,7,253,0,565,7,0,16,53,BRETAGNE
202011,7,327,28,626,12,1,23,24,CENTRE-VAL-DE-LOIRE
202011,7,25,0,73,7,0,21,94,CORSE
202011,7,2682,1114,4250,22,9,35,11,ILE-DE-FRANCE
202011,7,121,0,353,2,0,6,76,OCCITANIE
202011,7,1079,206,1952,18,4,32,32,HAUTS-DE-FRANCE
202011,7,442,0,971,13,0,29,28,NORMANDIE
202011,7,450,31,869,12,1,23,52,PAYS-DE-LA-LOIRE
202011,7,1615,203,3027,32,4,60,93,PROVENCE-ALPES-COTE-D-AZUR
202010,7,405,0,810,7,0,14,44,GRAND EST
202010,7,827,174,1480,14,3,25,75,NOUVELLE-AQUITAINE
202010,7,1053,147,1959,13,2,24,84,AUVERGNE-RHONE-ALPES
202010,7,358,0,731,12,0,25,27,BOURGOGNE-FRANCHE-COMTE
202010,7,323,0,699,9,0,20,53,BRETAGNE
202010,7,643,262,1024,24,10,38,24,CENTRE-VAL-DE-LOIRE
202010,7,41,0,103,12,0,30,94,CORSE
202010,7,1786,563,3009,15,5,25,11,ILE-DE-FRANCE
202010,7,462,7,917,8,0,16,76,OCCITANIE
202010,7,641,0,1375,11,0,23,32,HAUTS-DE-FRANCE
202010,7,752,86,1418,22,2,42,28,NORMANDIE
202010,7,583,47,1119,15,1,29,52,PAYS-DE-LA-LOIRE
202010,7,366,0,840,7,0,16,93,PROVENCE-ALPES-COTE-D-AZUR
202009,7,1433,522,2344,25,9,41,44,GRAND EST
202009,7,452,0,1000,7,0,16,75,NOUVELLE-AQUITAINE
202009,7,1268,297,2239,16,4,28,84,AUVERGNE-RHONE-ALPES
202009,7,372,0,767,13,0,27,27,BOURGOGNE-FRANCHE-COMTE
202009,7,201,0,443,6,0,13,53,BRETAGNE
202009,7,330,67,593,13,3,23,24,CENTRE-VAL-DE-LOIRE
202009,7,23,0,72,7,0,21,94,CORSE
202009,7,2604,1204,4004,21,10,32,11,ILE-DE-FRANCE
202009,7,1262,264,2260,21,4,38,76,OCCITANIE
202009,7,1321,465,2177,22,8,36,32,HAUTS-DE-FRANCE
202009,7,1923,102,3744,57,3,111,28,NORMANDIE
202009,7,1050,194,1906,27,5,49,52,PAYS-DE-LA-LOIRE
202009,7,935,0,2002,18,0,39,93,PROVENCE-ALPES-COTE-D-AZUR
202008,7,726,4,1448,13,0,26,44,GRAND EST
202008,7,1593,375,2811,26,6,46,75,NOUVELLE-AQUITAINE
202008,7,1220,381,2059,15,5,25,84,AUVERGNE-RHONE-ALPES
202008,7,520,86,954,18,3,33,27,BOURGOGNE-FRANCHE-COMTE
202008,7,233,0,559,7,0,17,53,BRETAGNE
202008,7,570,182,958,22,7,37,24,CENTRE-VAL-DE-LOIRE
202008,7,24,0,77,7,0,23,94,CORSE
202008,7,1667,568,2766,14,5,23,11,ILE-DE-FRANCE
202008,7,756,0,1572,13,0,27,76,OCCITANIE
202008,7,554,0,1331,9,0,22,32,HAUTS-DE-FRANCE
202008,7,1515,0,3200,45,0,95,28,NORMANDIE
202008,7,852,68,1636,22,2,42,52,PAYS-DE-LA-LOIRE
202008,7,522,0,1505,10,0,29,93,PROVENCE-ALPES-COTE-D-AZUR
202007,7,502,0,1007,9,0,18,44,GRAND EST
202007,7,1061,159,1963,17,2,32,75,NOUVELLE-AQUITAINE
202007,7,1467,467,2467,18,6,30,84,AUVERGNE-RHONE-ALPES
202007,7,529,50,1008,18,1,35,27,BOURGOGNE-FRANCHE-COMTE
202007,7,185,0,458,5,0,13,53,BRETAGNE
202007,7,547,203,891,21,8,34,24,CENTRE-VAL-DE-LOIRE
202007,7,42,0,111,12,0,32,94,CORSE
202007,7,598,0,1246,5,0,10,11,ILE-DE-FRANCE
202007,7,1229,130,2328,21,3,39,76,OCCITANIE
202007,7,965,180,1750,16,3,29,32,HAUTS-DE-FRANCE
202007,7,536,0,1553,16,0,46,28,NORMANDIE
202007,7,544,0,1174,14,0,30,52,PAYS-DE-LA-LOIRE
202007,7,897,0,1800,18,0,36,93,PROVENCE-ALPES-COTE-D-AZUR
202006,7,572,0,1157,10,0,20,44,GRAND EST
202006,7,1284,81,2487,21,1,41,75,NOUVELLE-AQUITAINE
202006,7,2196,900,3492,27,11,43,84,AUVERGNE-RHONE-ALPES
202006,7,106,0,305,4,0,11,27,BOURGOGNE-FRANCHE-COMTE
202006,7,144,0,315,4,0,9,53,BRETAGNE
202006,7,619,258,980,23,9,37,24,CENTRE-VAL-DE-LOIRE
202006,7,83,4,162,24,1,47,94,CORSE
202006,7,1380,458,2302,11,3,19,11,ILE-DE-FRANCE
202006,7,664,0,1353,11,0,23,76,OCCITANIE
202006,7,846,119,1573,14,2,26,32,HAUTS-DE-FRANCE
202006,7,526,0,1312,15,0,38,28,NORMANDIE
202006,7,176,0,436,5,0,12,52,PAYS-DE-LA-LOIRE
202006,7,658,0,1473,13,0,29,93,PROVENCE-ALPES-COTE-D-AZUR
202005,7,587,100,1074,10,1,19,44,GRAND EST
202005,7,583,0,1301,10,0,22,75,NOUVELLE-AQUITAINE
202005,7,1315,365,2265,16,4,28,84,AUVERGNE-RHONE-ALPES
202005,7,115,0,290,4,0,10,27,BOURGOGNE-FRANCHE-COMTE
202005,7,329,0,659,10,0,20,53,BRETAGNE
